rowID,Cluster,RAJ2000,DEJ2000,Diam,Dist,E(B-V),Age,pmRA,pmDE,Nc,RV,o_RV,[Fe/H],raDeg,decDeg,l,b
2114,FSR 0425         ,23 14 38,+61 17 01,   5.4, 2644, 1.208, 8.700,  -0.19,  -0.93,   50,       ,   ,,348.658333333,61.2836111111,111.571754309,0.565388200698
2115,FSR 0422         ,23 15 07,+60 50 59,   2.0, 1200, 0.700, 8.664,  -0.89,  -1.93,    4,       ,   ,,348.779166667,60.8497222222,111.468266918,0.139985378717
2116,Markarian 50     ,23 15 18,+60 28 00,   2.0, 2114, 0.810, 7.095,  -0.96,  -6.43,   21,       ,   ,,348.825,60.4666666667,111.350220828,-0.225118893353
2117,FSR 0426         ,23 15 32,+61 06 51,   1.0,     ,      ,      ,       ,       ,     ,       ,   ,,348.883333333,61.1141666667,111.611196632,0.368142324451
2118,ASCC 128         ,23 20 35,+54 36 00,  42.0,  900, 0.130, 8.440,  -1.79,  -0.18, 2600,       ,   ,,350.145833333,54.6,109.9353868,-5.96293686807
2119,Berkeley 99      ,23 21 36,+71 45 00,   5.0, 4900, 0.300, 9.500,  -2.44,  -3.87,   49, -62.28,  9,-0.58,350.4,71.75,115.95188701,10.1063421286
2120,NGC 7654         ,23 24 48,+61 35 36,  15.0, 1400, 0.570, 8.200,  -0.89,  -1.00,  699, -32.98,  1,,351.2,61.5933333333,112.818887567,0.434496575469
2121,Czernik 43       ,23 25 48,+61 19 00,   5.0, 2510, 0.620, 7.600,  -0.76,  -2.72,  105, -58.05,  2,,351.45,61.3166666667,112.841412937,0.133983749181
2122,Berkeley 100     ,23 25 58,+63 46 48,   2.0, 3775, 1.000, 8.050,  -1.25,  -2.58,    3,       ,   ,,351.491666667,63.78,113.659632077,2.457629819
2123,Alessi J2327+55  ,23 27 41,+55 35 30,  25.2, 1000, 0.180, 8.690,  -0.44,  -2.41, 1074,       ,   ,,351.920833333,55.5916666667,111.229266132,-5.36549360924
2124,FSR 0442         ,23 30 02,+63 28 55,   4.4, 1252, 1.437, 9.000,   1.44,   0.56,   37,       ,   ,,352.508333333,63.4819444444,113.993601616,2.03176221002
2125,FSR 0436         ,23 30 06,+60 15 27,   2.6,     ,      ,      ,       ,       ,     ,       ,   ,,352.525,60.2575,113.003142234,-1.03685347779
2126,NGC 7686         ,23 30 07,+49 08 00,  16.0, 1534, 0.200, 9.300,  -1.33,  -1.58,  238,       ,   ,,352.529166667,49.1333333333,109.512868939,-11.6079593579
2127,Skiff J2330+60.2 ,23 30 12,+60 15 30,   2.8, 1859, 0.310, 8.900,  -2.60,  -1.13,    5,       ,   ,,352.55,60.2583333333,113.015196732,-1.03989503998
2128,FSR 0435         ,23 31 10,+59 47 08,   1.5,  805, 0.531, 8.350,  -2.33,  -0.71,    5,       ,   ,,352.791666667,59.7855555556,112.984853664,-1.52690538383
2129,Berkeley 101     ,23 32 47,+64 12 30,   2.0, 2693, 0.980, 8.750,  -2.05,  -0.11,    7,       ,   ,,353.195833333,64.2083333333,114.504023185,2.63123330096
2130,Stock 11         ,23 32 54,+55 29 00,  10.0, 1600, 0.350, 9.086,  -1.27,  -1.28,  191,       ,   ,,353.225,55.4833333333,111.900424136,-5.6972670274
2131,King 20          ,23 33 15,+58 28 00,   6.0, 1900, 0.650, 8.300,  -1.24,  -0.15,  119,       ,   ,,353.3125,58.4666666667,112.841494434,-2.86494428896
2132,Czernik 44       ,23 33 30,+61 57 00,   4.0, 3450, 1.480, 8.200,   0.01,  -1.95,   45,       ,   ,,353.375,61.95,113.90754372,0.451519633654
2133,Stock 12         ,23 36 20,+52 32 36,  35.0,  480, 0.060, 8.400,   7.55,  -2.07,    4, -18.60,  4,,354.083333333,52.5433333333,111.511625181,-8.65510838089
2134,NGC 7708         ,23 36 30,+72 51 00,  24.0, 1607, 0.420, 9.300,  -2.48,  -1.65,  349,       ,   ,,354.125,72.85,117.399296192,10.7881930908
2135,Aveni Hunter 1   ,23 37 47,+48 33 36,  47.0,  500, 0.100, 8.260,  -2.23,  -3.11, 1653, -54.30,  5,,354.445833333,48.56,110.565539354,-12.5352406402
2136,SAI 149          ,23 38 02,+60 32 57,   7.0, 2370, 1.290, 8.200,  -1.57,  -2.16,   48,       ,   ,,354.508333333,60.5491666667,114.02526699,-1.04696993293
2137,Berkeley 102     ,23 38 42,+56 38 00,   5.0, 9638, 0.410, 9.500,  -1.63,  -0.44,   63,       ,   ,-0.38,354.675,56.6333333333,113.013083372,-4.83112379136
2138,Majaess 225      ,23 39 48,+61 55 41,  12.0,     ,      ,      ,  -2.01,  -2.59,  151, -57.00,  1,,354.95,61.9280555556,114.611382657,0.219115729831
2139,FSR 0441         ,23 42 09,+58 33 09,   2.1, 1998, 0.521, 8.650,  -0.03,  -1.20,    7,       ,   ,,355.5375,58.5525,113.982316479,-3.11011871745
2140,FSR 0443         ,23 43 35,+59 05 14,   1.3, 1250, 0.999, 8.802,   0.03,  -3.24,   14,       ,   ,,355.895833333,59.0872222222,114.302175405,-2.64290177395
2141,Stock 17         ,23 43 47,+62 09 37,   1.0, 2144, 0.736, 6.775,  -1.58,  -2.55,   26, -44.80,  1,,355.945833333,62.1602777778,115.123204357,0.318619706491
2142,Berkeley 103     ,23 45 12,+59 18 00,   2.0, 7379, 0.870, 8.950,   1.02,  -3.93,    3,       ,   ,-0.38,356.3,59.3,114.557138926,-2.49044721701
2143,FSR 0448         ,23 47 09,+60 55 03,   4.9, 2012, 1.249, 8.550,  -0.72,  -1.34,   64,       ,   ,,356.7875,60.9175,115.197279682,-0.985153027857
2144,Majaess 227      ,23 47 19,+60 28 03,  13.0,     ,      ,      ,  -0.16,  -0.60,  193,       ,   ,,356.829166667,60.4675,115.106267829,-1.42632931134
